,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City
7551,0xc49a,KOLRES19DEL02,28.000000,4.500000,22.549100,88.400467,22.679100,88.530467,14-02-2022,21:30,21:45,Cloudy,Jam,0,Snack,motorcycle,1.000000,No,Metropolitian
7552,0x76bd,SURRES16DEL03,36.000000,4.700000,21.160437,72.774209,21.190437,72.804209,30-03-2022,17:60,18:10,Sunny,Medium,0,Drinks,motorcycle,1.000000,No,Metropolitian
7553,0x85b5,INDORES11DEL03,28.000000,4.700000,22.751234,75.889490,22.811234,75.949490,19-03-2022,22:45,22:50,Cloudy,Low,0,Snack,motorcycle,1.000000,No,Metropolitian
7554,0x60be,HYDRES18DEL01,31.000000,4.600000,17.450851,78.379347,17.490851,78.419347,28-03-2022,12:15,12:30,Sunny,High,1,Drinks,motorcycle,1.000000,No,Metropolitian
7555,0xfd5,COIMBRES16DEL02,34.000000,5.000000,11.010375,76.952950,11.030375,76.972950,26-03-2022,11:35,11:50,Windy,High,1,Snack,scooter,1.000000,No,NaN
7556,0x8da4,SURRES17DEL02,33.000000,4.400000,21.149569,72.772697,21.279569,72.902697,04-03-2022,21:10,21:25,Sandstorms,Jam,2,Buffet,scooter,1.000000,No,Urban
7557,0x23c9,PUNERES05DEL03,28.000000,4.700000,18.543626,73.905101,18.573626,73.935101,21-03-2022,18:20,18:25,Sunny,Medium,0,Meal,motorcycle,1.000000,No,Urban
7558,0x16be,MUMRES04DEL02,NaN,NaN,19.254567,72.848923,19.334567,72.928923,04-03-2022,NaN,18:50,Fog,Medium,2,Drinks,scooter,1.000000,No,Urban
7559,0xb600,MYSRES02DEL01,34.000000,4.500000,12.304569,76.643622,12.374569,76.713622,10-03-2022,23:40,23:50,Windy,Low,2,Snack,scooter,1.000000,No,Metropolitian
7560,0x5b35,INDORES15DEL02,22.000000,4.700000,22.760072,75.892574,22.810072,75.942574,01-03-2022,19:15,19:20,Sandstorms,Jam,0,Snack,motorcycle,1.000000,No,Metropolitian
7561,0x7010,COIMBRES19DEL01,26.000000,4.600000,11.022298,76.998349,11.032298,77.008349,13-03-2022,8:15,8:20,Cloudy,Low,2,Snack,motorcycle,1.000000,No,Metropolitian
7562,0x21e8,MYSRES07DEL01,28.000000,4.700000,12.325461,76.632278,12.395461,76.702278,06-03-2022,22:15,22:25,Sandstorms,Low,1,Drinks,motorcycle,0.000000,No,Urban
7563,0x73a7,PUNERES14DEL02,23.000000,4.900000,18.516216,73.842527,18.646216,73.972527,14-03-2022,18:40,18:50,Fog,Medium,0,Buffet,motorcycle,1.000000,No,Metropolitian
7564,0x8010,HYDRES18DEL01,33.000000,4.400000,17.450851,78.379347,17.560851,78.489347,02-03-2022,17:35,17:45,Sandstorms,Medium,0,Snack,motorcycle,1.000000,No,Metropolitian
7565,0x5303,INDORES02DEL03,21.000000,5.000000,22.651847,75.881991,22.741847,75.971991,20-03-2022,18:40,18:45,Cloudy,Medium,1,Drinks,motorcycle,0.000000,No,Metropolitian
7566,0xb4cd,HYDRES13DEL03,21.000000,4.900000,17.431477,78.400350,17.491477,78.460350,01-03-2022,17:30,17:45,Fog,Medium,2,Drinks,scooter,0.000000,No,Urban
7567,0x6350,VADRES13DEL02,23.000000,4.800000,22.310237,73.158921,22.360237,73.208921,03-03-2022,21:60,22:05,Cloudy,Jam,2,Meal,electric_scooter,1.000000,No,Urban
7568,0x87dc,CHENRES16DEL02,33.000000,4.300000,13.049645,80.242268,13.129645,80.322268,31-03-2022,19:40,19:50,Fog,Jam,2,Snack,electric_scooter,1.000000,No,Metropolitian
7569,0x8c4e,CHENRES14DEL01,35.000000,3.900000,13.026279,80.174568,13.136279,80.284568,12-03-2022,18:10,18:20,Sandstorms,Medium,1,Drinks,scooter,0.000000,No,Metropolitian
7570,0x429b,CHENRES13DEL02,24.000000,4.800000,13.027018,80.254791,13.077018,80.304791,05-03-2022,22:15,22:25,Stormy,Low,1,Drinks,scooter,1.000000,No,Metropolitian
7571,0x8bac,MYSRES010DEL03,26.000000,4.900000,12.321214,76.621094,12.381214,76.681094,01-04-2022,17:60,18:15,Windy,Medium,2,Drinks,scooter,0.000000,No,Urban
7572,0xd10,INDORES17DEL03,21.000000,4.600000,22.761226,75.887522,22.851226,75.977522,31-03-2022,23:25,23:40,Windy,Low,2,Meal,scooter,1.000000,No,NaN
7573,0xc9fc,AURGRES19DEL02,39.000000,4.800000,19.866969,75.318894,19.946969,75.398894,16-02-2022,23:25,23:35,Stormy,Low,1,Meal,scooter,1.000000,No,Metropolitian
7574,0x3a1c,RANCHIRES010DEL01,21.000000,4.700000,23.354422,85.332900,23.394422,85.372900,13-03-2022,13:30,13:40,Cloudy,High,0,Buffet,motorcycle,1.000000,No,Metropolitian
7575,0xa214,JAPRES11DEL02,22.000000,4.600000,26.902940,75.793007,26.952940,75.843007,24-03-2022,17:35,17:45,Sandstorms,Medium,2,Meal,scooter,0.000000,No,Metropolitian
7576,0xc370,DEHRES010DEL02,NaN,NaN,30.328174,78.049117,30.378174,78.099117,11-02-2022,NaN,20:45,Sunny,Jam,2,Drinks,electric_scooter,0.000000,No,Metropolitian
7577,0x7b4f,COIMBRES13DEL01,25.000000,4.800000,11.003669,76.976494,11.113669,77.086494,02-03-2022,22:45,22:60,Fog,Low,1,Drinks,scooter,0.000000,No,Metropolitian
7578,0x24ee,INDORES08DEL01,36.000000,4.900000,22.725748,75.898497,22.795748,75.968497,02-04-2022,19:25,19:35,Sunny,Jam,2,Buffet,scooter,0.000000,No,Metropolitian
7579,0x9134,VADRES04DEL02,31.00,4.30,0.00,0.00,0.08,0.08,14-03-2022,22:40,22:55,Cloudy,Low,1,Buffet,motorcycle,0.00,No,Metropolitian
7580,0xc85e,KOCRES04DEL03,23.000000,4.800000,9.966783,76.242981,10.026783,76.302981,15-02-2022,22:45,22:60,Fog,Low,0,Drinks,motorcycle,0.000000,No,Metropolitian
7581,0x16b5,PUNERES17DEL02,NaN,NaN,18.530963,73.828972,18.580963,73.878972,03-03-2022,NaN,19:15,Stormy,Medium,2,Snack,scooter,1.000000,No,Metropolitian
7582,0x3c23,RANCHIRES08DEL02,35.000000,3.900000,23.353783,85.326967,23.483783,85.456967,16-03-2022,19:55,20:10,Sandstorms,Jam,1,Snack,motorcycle,1.000000,No,Metropolitian
7583,0x7dc6,CHENRES19DEL02,26.000000,4.700000,12.986047,80.218114,13.036047,80.268114,13-03-2022,23:40,23:55,Fog,Low,0,Snack,motorcycle,0.000000,No,Urban
7584,0x18fc,PUNERES19DEL02,33.000000,4.900000,18.563934,73.915367,18.583935,73.935367,11-03-2022,10:35,10:50,Sunny,Low,0,Snack,motorcycle,1.000000,No,Urban
7585,0x1a4d,CHENRES04DEL02,38.000000,4.700000,13.029780,80.208812,13.079780,80.258812,28-03-2022,23:40,23:45,Sandstorms,Low,1,Drinks,motorcycle,1.000000,No,Metropolitian
7586,0xc03d,BHPRES08DEL03,39.000000,4.700000,-23.232537,77.429845,23.262537,77.459845,11-02-2022,17:10,17:25,Sandstorms,Medium,0,Meal,motorcycle,0.000000,No,Metropolitian
7587,0xa0df,MYSRES16DEL02,20.000000,4.700000,12.316967,76.603067,12.446967,76.733067,29-03-2022,22:35,22:50,Windy,Low,1,Buffet,motorcycle,1.000000,No,Metropolitian
7588,0x2dee,SURRES06DEL01,33.000000,4.100000,21.185047,72.808590,21.225047,72.848590,01-03-2022,16:20,16:25,Stormy,Medium,0,Snack,motorcycle,0.000000,No,Metropolitian
7589,0xb6d8,SURRES13DEL02,27.000000,4.700000,21.170096,72.789122,21.250096,72.869122,25-03-2022,21:40,21:45,Sandstorms,Jam,2,Buffet,electric_scooter,0.000000,No,Metropolitian
7590,0xc132,DEHRES18DEL02,38.00,NaN,0.00,0.00,0.13,0.13,18-02-2022,21:10,21:20,Sandstorms,Jam,2,Meal,scooter,1.00,No,Metropolitian
7591,0xa370,MYSRES18DEL02,30.000000,4.800000,12.337928,76.617889,12.357928,76.637889,03-03-2022,9:45,9:60,Stormy,Low,1,Buffet,motorcycle,0.000000,No,Metropolitian
7592,0xd478,GOARES17DEL01,22.000000,4.900000,15.496162,73.825364,15.566162,73.895364,18-02-2022,23:15,23:30,Sunny,Low,0,Snack,motorcycle,1.000000,No,Urban
7593,0xafb8,VADRES05DEL02,36.000000,4.500000,22.310526,73.170937,22.330526,73.190937,05-04-2022,9:40,9:50,Stormy,Low,2,Snack,scooter,1.000000,No,Urban
7594,0x1e05,CHENRES010DEL01,24.000000,4.600000,13.066762,80.251865,13.076762,80.261865,05-04-2022,10:25,10:35,Cloudy,Low,0,Meal,motorcycle,0.000000,No,Metropolitian
7595,0xcb2c,ALHRES15DEL02,21.000000,4.600000,25.449872,81.836167,25.499872,81.886167,15-02-2022,22:20,22:25,Stormy,Low,1,Meal,motorcycle,0.000000,No,Metropolitian
7596,0x25c4,JAPRES02DEL02,21.000000,4.900000,26.914142,75.805704,26.934142,75.825704,17-03-2022,11:30,11:35,Cloudy,High,1,Snack,motorcycle,1.000000,No,Metropolitian
7597,0xa98b,COIMBRES19DEL03,22.000000,4.700000,11.022298,76.998349,11.082298,77.058349,07-03-2022,20:10,20:25,Windy,Jam,2,Meal,scooter,1.000000,No,Urban
7598,0x7d0f,COIMBRES05DEL01,31.000000,4.800000,11.022169,76.999594,11.132169,77.109594,18-03-2022,17:20,17:35,Cloudy,Medium,0,Snack,motorcycle,1.000000,No,Metropolitian
7599,0x111e,INDORES20DEL01,35.000000,4.800000,22.732225,75.874765,22.742225,75.884765,05-03-2022,9:25,9:35,Sandstorms,Low,1,Drinks,motorcycle,1.000000,No,NaN
7600,0x7932,COIMBRES13DEL01,29.000000,4.500000,11.003669,76.976494,11.113669,77.086494,04-04-2022,21:45,21:50,Sunny,Jam,1,Buffet,scooter,0.000000,No,Urban
7601,0xaa3c,VADRES04DEL02,26.00,4.70,0.00,0.00,0.02,0.02,26-03-2022,11:40,11:55,Cloudy,High,0,Drinks,motorcycle,1.00,No,Metropolitian
7602,0xa1bf,INDORES05DEL02,34.000000,4.600000,22.727021,75.884167,22.747021,75.904167,03-03-2022,9:10,9:20,Sunny,Low,0,Snack,motorcycle,0.000000,No,NaN
7603,0x92aa,COIMBRES08DEL03,26.000000,4.700000,11.001852,76.976268,11.031852,77.006268,30-03-2022,17:10,17:20,Fog,Medium,2,Drinks,scooter,0.000000,No,Urban
7604,0x328d,PUNERES03DEL01,38.000000,4.500000,18.554382,73.798206,18.564382,73.808206,09-03-2022,8:50,9:05,Stormy,Low,1,Buffet,scooter,1.000000,No,Metropolitian
7605,0x8e93,MYSRES12DEL03,30.000000,4.700000,12.284747,76.625861,12.314747,76.655861,01-03-2022,21:40,21:45,Cloudy,Jam,0,Meal,motorcycle,1.000000,No,Metropolitian
7606,0xc564,LUDHRES15DEL03,24.000000,4.500000,30.899584,75.809346,30.989584,75.899346,12-02-2022,22:55,22:60,Cloudy,Low,0,Drinks,motorcycle,0.000000,No,Metropolitian
7607,0x9ba5,PUNERES16DEL03,25.000000,5.000000,18.536718,73.830327,18.596719,73.890327,24-03-2022,21:55,22:05,Windy,Jam,0,Drinks,motorcycle,1.000000,No,Metropolitian
7608,0x1b99,MUMRES08DEL02,39.000000,4.100000,19.065838,72.832658,19.195838,72.962658,31-03-2022,21:60,22:15,Sandstorms,Jam,2,Buffet,electric_scooter,2.000000,No,Metropolitian
7609,0x25fb,CHENRES07DEL01,23.000000,4.600000,13.081878,80.248519,13.091878,80.258519,19-03-2022,10:20,10:30,Sandstorms,Low,1,Buffet,motorcycle,1.000000,No,Urban
7610,0xbe77,HYDRES16DEL01,25.000000,4.900000,17.440827,78.393391,17.480827,78.433391,05-03-2022,15:15,15:20,Fog,Medium,1,Buffet,motorcycle,0.000000,No,Metropolitian
7611,0xd0ab,LUDHRES01DEL01,30.000000,4.200000,30.873988,75.842739,30.883988,75.852739,17-02-2022,8:35,8:50,Stormy,Low,0,Drinks,motorcycle,1.000000,No,Metropolitian
7612,0x82fe,SURRES11DEL01,30.000000,4.500000,21.157735,72.768778,21.167735,72.778778,03-04-2022,11:10,11:15,Fog,High,2,Drinks,scooter,1.000000,No,Metropolitian
7613,0x9c35,CHENRES13DEL03,25.000000,4.500000,13.027018,80.254791,13.117018,80.344791,25-03-2022,23:55,24:05,Stormy,Low,2,Drinks,motorcycle,1.000000,No,Metropolitian
7614,0xa915,CHENRES03DEL03,21.000000,4.700000,13.091809,80.219104,13.151809,80.279104,15-03-2022,23:20,23:35,Windy,Low,2,Snack,motorcycle,1.000000,No,Metropolitian
7615,0x62d,HYDRES03DEL02,NaN,NaN,-17.422819,78.449578,17.472819,78.499578,01-03-2022,NaN,22:45,Cloudy,Low,1,Snack,scooter,1.000000,No,Urban
7616,0x357b,JAPRES14DEL02,25.000000,5.000000,26.888420,75.800689,26.968420,75.880689,23-03-2022,17:40,17:55,Windy,Medium,0,Meal,motorcycle,1.000000,No,Urban
7617,0x53d9,COIMBRES04DEL01,32.000000,5.000000,11.024839,77.007003,11.064839,77.047003,01-04-2022,16:55,17:10,Cloudy,Medium,0,Drinks,motorcycle,0.000000,No,Metropolitian
7618,0x566e,HYDRES19DEL02,32.000000,4.300000,17.458998,78.500366,17.478998,78.520366,05-04-2022,8:40,8:55,Stormy,Low,0,Meal,motorcycle,1.000000,No,Urban
7619,0xd62c,GOARES010DEL03,37.000000,4.900000,15.546594,73.760431,15.636594,73.850431,14-02-2022,17:40,17:50,Windy,Medium,0,Drinks,motorcycle,2.000000,No,Urban
7620,0x334a,MUMRES05DEL03,37.000000,4.600000,18.927584,72.832585,18.957584,72.862585,19-03-2022,17:10,17:15,Fog,Medium,0,Buffet,motorcycle,1.000000,No,Urban
7621,0x364c,PUNERES08DEL02,33.00000,4.30000,18.53408,73.89852,18.55408,73.91852,13-03-2022,11:35,11:40,Windy,High,0,Meal,motorcycle,1.00000,No,Metropolitian
7622,0x51ba,COIMBRES15DEL01,22.000000,4.800000,11.006686,76.951736,11.116686,77.061736,02-03-2022,20:55,21:10,Sunny,Jam,0,Drinks,motorcycle,1.000000,No,Metropolitian
7623,0xb5dd,INDORES18DEL01,28.000000,4.700000,22.753839,75.897429,22.763838,75.907429,19-03-2022,9:50,9:55,Windy,Low,2,Drinks,motorcycle,0.000000,No,Urban
7624,0xc71,HYDRES12DEL03,26.000000,4.800000,17.429585,78.392621,17.519585,78.482621,02-03-2022,17:50,17:60,Fog,Medium,2,Meal,scooter,1.000000,No,Urban
7625,0xa3f8,SURRES13DEL01,36.000000,4.700000,21.170096,72.789122,21.280096,72.899122,04-04-2022,20:20,20:30,Sandstorms,Jam,2,Snack,electric_scooter,0.000000,No,Metropolitian
7626,0x63ee,PUNERES12DEL02,23.000000,4.900000,18.520016,73.830547,18.540016,73.850547,17-03-2022,11:40,11:55,Stormy,High,1,Drinks,motorcycle,1.000000,No,Metropolitian
7627,0x55f3,CHENRES010DEL02,37.000000,4.600000,13.066762,80.251865,13.196762,80.381865,04-03-2022,21:35,21:40,Fog,Jam,0,Meal,motorcycle,0.000000,No,Metropolitian
7628,0x5606,SURRES03DEL03,25.000000,4.900000,21.186884,72.793616,21.276884,72.883616,08-03-2022,21:50,21:60,Fog,Jam,0,Snack,motorcycle,2.000000,No,Metropolitian
7629,0x682c,COIMBRES03DEL03,33.000000,3.600000,11.025083,77.015393,11.115083,77.105393,31-03-2022,21:55,22:10,Windy,Jam,1,Meal,motorcycle,1.000000,No,Metropolitian
7630,0x97e9,VADRES07DEL03,23.00,4.60,0.00,0.00,0.09,0.09,04-03-2022,19:25,19:40,Stormy,Jam,1,Drinks,scooter,0.00,No,Metropolitian
7631,0x5346,HYDRES11DEL02,23.000000,4.600000,17.430448,78.418213,17.510448,78.498213,04-03-2022,22:20,22:35,Fog,Low,2,Buffet,motorcycle,1.000000,No,Metropolitian
7632,0x859b,HYDRES11DEL02,39.000000,4.200000,17.430448,78.418213,17.510448,78.498213,02-04-2022,19:50,19:55,Cloudy,Jam,2,Buffet,scooter,1.000000,No,Metropolitian
7633,0x17b7,INDORES04DEL01,22.000000,5.000000,22.753659,75.903365,22.863659,76.013365,08-03-2022,17:10,17:25,Stormy,Medium,1,Meal,motorcycle,0.000000,No,Metropolitian
7634,0x1802,VADRES15DEL03,38.00,5.00,0.00,0.00,0.09,0.09,31-03-2022,20:20,20:35,Sandstorms,Jam,0,Snack,motorcycle,1.00,No,Metropolitian
7635,0x624f,MUMRES06DEL01,36.000000,4.800000,19.055831,72.833984,19.165831,72.943984,04-03-2022,18:10,18:15,Stormy,Medium,2,Buffet,electric_scooter,1.000000,No,Metropolitian
7636,0xcedd,KOLRES02DEL01,22.000000,4.900000,22.514585,88.393310,22.554585,88.433310,13-02-2022,16:20,16:35,Windy,Medium,2,Buffet,motorcycle,1.000000,No,Urban
7637,0x58c4,CHENRES18DEL02,37.000000,4.300000,12.981615,80.231598,13.061615,80.311598,27-03-2022,21:60,22:10,Windy,Jam,1,Meal,scooter,1.000000,No,Metropolitian
7638,0xd5f7,AURGRES01DEL01,34.000000,4.900000,19.876219,75.346017,19.886219,75.356017,11-02-2022,11:60,12:10,Sunny,High,1,Snack,motorcycle,1.000000,No,Metropolitian
7639,0xc482,DEHRES19DEL01,31.000000,4.600000,30.372202,78.077151,30.382202,78.087151,17-02-2022,9:60,10:15,Sandstorms,Low,2,Drinks,motorcycle,1.000000,No,Metropolitian
7640,0xb70,COIMBRES04DEL02,35.000000,4.900000,11.024839,77.007003,11.044839,77.027003,24-03-2022,11:25,11:40,Fog,High,1,Snack,motorcycle,1.000000,No,Metropolitian
7641,0x27de,CHENRES01DEL02,37.000000,4.800000,13.005801,80.250744,13.085801,80.330744,10-03-2022,20:25,20:30,Sunny,Jam,2,Meal,scooter,0.000000,No,NaN
7642,0x73ca,RANCHIRES19DEL01,37.000000,4.800000,23.333017,85.317200,23.403017,85.387200,23-03-2022,20:25,20:40,Stormy,Jam,2,Drinks,scooter,1.000000,No,Metropolitian
7643,0xacc9,CHENRES11DEL03,29.000000,4.600000,13.064181,80.236442,13.094181,80.266442,30-03-2022,20:35,20:50,Stormy,Jam,2,Meal,scooter,0.000000,No,NaN
7644,0xafa9,HYDRES09DEL02,37.000000,4.600000,17.431668,78.408321,17.561668,78.538321,02-03-2022,23:35,23:45,Cloudy,Low,1,Buffet,motorcycle,1.000000,No,Metropolitian
7645,0x830d,SURRES19DEL02,33.000000,4.500000,21.149669,72.772629,21.279669,72.902629,02-04-2022,23:25,23:40,Cloudy,Low,2,Meal,scooter,0.000000,No,Metropolitian
7646,0xc106,KNPRES08DEL03,21.00,4.10,-0.00,0.00,0.06,0.06,15-02-2022,23:10,23:25,Windy,Low,0,Buffet,motorcycle,1.00,No,Metropolitian
7647,0x2754,CHENRES08DEL02,20.000000,4.500000,13.022394,80.242439,13.102394,80.322439,29-03-2022,19:45,19:50,Fog,Jam,0,Snack,motorcycle,1.000000,No,Metropolitian
7648,0x5e8b,INDORES05DEL02,21.000000,4.500000,22.727021,75.884167,22.857021,76.014167,12-03-2022,23:55,23:60,Cloudy,Low,0,Snack,motorcycle,0.000000,No,Metropolitian
7649,0x22d8,CHENRES04DEL03,31.000000,4.800000,13.029780,80.208812,13.119780,80.298812,06-04-2022,21:15,21:25,Sunny,Jam,1,Drinks,motorcycle,1.000000,No,Metropolitian
7650,0x85c9,BANGRES14DEL02,32.000000,4.800000,12.949934,77.699386,13.079934,77.829386,10-03-2022,22:30,22:45,Windy,Low,1,Meal,scooter,0.000000,No,Metropolitian
7651,0xc455,AURGRES07DEL02,32.000000,4.700000,19.875908,75.358888,19.895908,75.378888,17-02-2022,10:15,10:30,Cloudy,Low,0,Drinks,motorcycle,1.000000,No,Metropolitian
7652,0x4459,HYDRES05DEL02,37.000000,4.700000,17.433809,78.386744,17.453809,78.406744,03-04-2022,11:35,11:40,Fog,High,2,Buffet,electric_scooter,0.000000,No,Urban
7653,0x4ab6,JAPRES010DEL02,27.000000,4.900000,26.921411,75.793604,27.051411,75.923604,06-03-2022,20:60,21:10,Sunny,Jam,0,Snack,motorcycle,1.000000,No,Urban
7654,0x5b4,BANGRES04DEL03,NaN,NaN,12.980410,77.640489,13.070410,77.730489,31-03-2022,NaN,18:60,NaN,NaN,3,Snack,bicycle,1.000000,No,Metropolitian
7655,0x9340,HYDRES12DEL01,32.000000,4.900000,17.429585,78.392621,17.499585,78.462621,16-03-2022,22:35,22:40,Stormy,Low,0,Snack,motorcycle,1.000000,No,Urban
7656,0xd276,DEHRES15DEL03,38.00,4.90,0.00,0.00,0.06,0.06,11-02-2022,20:25,20:30,Sunny,Jam,2,Snack,electric_scooter,NaN,No,Metropolitian
7657,0x94df,INDORES20DEL03,24.000000,4.800000,22.732225,75.874765,22.792225,75.934765,01-03-2022,23:45,23:60,Sandstorms,Low,1,Buffet,motorcycle,0.000000,No,Urban
7658,0x58dd,HYDRES06DEL02,29.000000,4.800000,17.455894,78.375467,17.475894,78.395467,09-03-2022,9:40,9:55,Sandstorms,Low,1,Drinks,motorcycle,0.000000,No,Metropolitian
7659,0x4e32,INDORES04DEL02,39.000000,4.800000,22.753659,75.903365,22.883659,76.033365,25-03-2022,22:15,22:25,Sunny,Low,1,Meal,scooter,1.000000,No,Metropolitian
7660,0x2202,COIMBRES14DEL01,21.000000,4.800000,11.003681,76.975525,11.073681,77.045525,02-03-2022,21:55,22:05,Sandstorms,Jam,1,Snack,motorcycle,1.000000,No,Urban
7661,0x56de,HYDRES03DEL03,21.000000,4.500000,17.422819,78.449578,17.482819,78.509578,21-03-2022,23:15,23:30,Cloudy,Low,1,Buffet,motorcycle,1.000000,No,Metropolitian
7662,0x1a79,SURRES14DEL02,35.000000,4.200000,21.157729,72.768726,21.177729,72.788726,03-03-2022,10:35,10:50,Stormy,Low,0,Meal,motorcycle,0.000000,No,Metropolitian
7663,0xab5,MYSRES20DEL02,NaN,NaN,12.337978,76.616792,12.417978,76.696792,31-03-2022,NaN,19:20,Sunny,Jam,1,Snack,scooter,0.000000,No,Urban
7664,0x9014,CHENRES17DEL02,20.000000,4.900000,13.045479,80.233110,13.125479,80.313110,29-03-2022,22:50,22:60,Sandstorms,Low,2,Meal,motorcycle,1.000000,No,Metropolitian
7665,0x83d5,BANGRES13DEL01,38.000000,4.800000,12.935662,77.614130,12.975662,77.654130,05-04-2022,16:45,16:60,Sunny,Medium,2,Buffet,motorcycle,1.000000,No,Metropolitian
7666,0x8ed6,MYSRES010DEL03,26.000000,4.800000,12.321214,76.621094,12.411214,76.711094,08-03-2022,22:10,22:15,Cloudy,Low,0,Snack,motorcycle,1.000000,No,Urban
7667,0xd09d,LUDHRES07DEL02,23.00,4.90,0.00,0.00,0.05,0.05,13-02-2022,19:30,19:40,Stormy,Jam,2,Drinks,motorcycle,1.00,No,Metropolitian
7668,0x89df,CHENRES06DEL02,27.000000,4.800000,13.054347,80.257221,13.104347,80.307221,11-03-2022,21:60,22:05,Windy,Jam,2,Meal,scooter,0.000000,No,Urban
7669,0x23d3,BANGRES04DEL02,34.000000,4.700000,12.980410,77.640489,13.110410,77.770489,14-03-2022,18:50,19:05,Sandstorms,Medium,2,Buffet,electric_scooter,1.000000,No,Metropolitian
7670,0xbeeb,COIMBRES06DEL01,26.000000,4.800000,11.021278,76.995017,11.031278,77.005017,19-03-2022,11:60,12:15,Fog,High,0,Meal,motorcycle,1.000000,No,Urban
7671,0x1dec,JAPRES04DEL01,27.000000,4.900000,26.902328,75.794257,26.942328,75.834257,13-03-2022,15:40,15:50,Sandstorms,Medium,2,Buffet,scooter,0.000000,No,Metropolitian
7672,0x9089,MUMRES09DEL01,28.000000,4.900000,18.994049,72.825203,19.034049,72.865203,03-04-2022,12:60,13:05,Cloudy,High,1,Meal,scooter,1.000000,No,Metropolitian
7673,0xa3a9,SURRES07DEL03,27.000000,4.700000,21.170798,72.790489,21.200798,72.820489,15-03-2022,18:25,18:40,Cloudy,Medium,2,Snack,motorcycle,1.000000,No,Metropolitian
7674,0x412e,VADRES20DEL02,33.000000,4.600000,22.311358,73.164798,22.361358,73.214798,03-04-2022,20:15,20:30,Sunny,Jam,1,Meal,motorcycle,1.000000,No,Metropolitian
7675,0x31ea,MYSRES05DEL01,28.000000,4.900000,12.323978,76.627961,12.333978,76.637961,24-03-2022,10:20,10:35,Cloudy,Low,0,Snack,motorcycle,1.000000,No,Urban
7676,0x9bf8,CHENRES20DEL02,29.000000,5.000000,12.975996,80.221898,12.995996,80.241898,13-03-2022,9:30,9:40,Sandstorms,Low,1,Meal,motorcycle,1.000000,No,Metropolitian
7677,0x9b9d,SURRES05DEL02,21.000000,4.400000,21.175104,72.804342,21.225104,72.854342,05-04-2022,20:60,21:05,Stormy,Jam,0,Buffet,motorcycle,2.000000,No,Metropolitian
7678,0x3355,MYSRES14DEL03,31.00,4.80,0.00,0.00,0.03,0.03,15-03-2022,20:25,20:40,Cloudy,Jam,2,Snack,scooter,1.00,No,Urban
7679,0x6a57,HYDRES03DEL03,37.000000,4.800000,17.422819,78.449578,17.482819,78.509578,13-03-2022,19:50,19:60,Cloudy,Jam,1,Buffet,motorcycle,1.000000,No,Metropolitian
7680,0xd3d3,KNPRES05DEL01,34.000000,4.900000,26.479108,80.315042,26.489108,80.325042,13-02-2022,8:60,9:10,Stormy,Low,2,Buffet,motorcycle,1.000000,No,Metropolitian
7681,0x430a,MYSRES07DEL03,33.000000,3.200000,12.325461,76.632278,12.415461,76.722278,16-03-2022,23:55,24:05,Sunny,Low,0,Snack,motorcycle,1.000000,No,Urban
7682,0xde08,ALHRES09DEL03,27.00,4.80,0.00,0.00,0.03,0.03,11-02-2022,21:55,22:05,Sandstorms,Jam,1,Buffet,scooter,0.00,No,Urban
7683,0x5361,SURRES01DEL02,31.000000,4.500000,21.186438,72.794115,21.236438,72.844115,13-03-2022,19:10,19:20,Sandstorms,Jam,2,Drinks,scooter,1.000000,No,Metropolitian
7684,0x58f4,RANCHIRES13DEL02,31.000000,4.700000,23.374989,85.335486,23.454989,85.415486,31-03-2022,18:55,19:05,Fog,Medium,2,Snack,scooter,1.000000,No,Metropolitian
7685,0x966e,MUMRES02DEL02,31.000000,5.000000,19.221315,72.862381,19.301315,72.942381,23-03-2022,18:50,19:05,Cloudy,Medium,1,Buffet,scooter,1.000000,No,Metropolitian
7686,0x4052,COIMBRES03DEL01,29.000000,5.000000,11.025083,77.015393,11.065083,77.055393,28-03-2022,15:30,15:35,Windy,Medium,1,Buffet,motorcycle,1.000000,No,Metropolitian
7687,0x4773,MUMRES18DEL01,28.000000,4.900000,19.109300,72.825451,19.219300,72.935451,12-03-2022,22:25,22:40,Sandstorms,Low,0,Buffet,motorcycle,0.000000,No,Urban
7688,0x6632,SURRES07DEL03,38.000000,3.700000,21.170798,72.790489,21.260798,72.880489,02-04-2022,20:10,20:25,Stormy,Jam,1,Drinks,motorcycle,2.000000,No,Urban
7689,0x27cd,SURRES12DEL01,31.000000,4.600000,21.183434,72.814492,21.193434,72.824492,13-03-2022,11:30,11:40,Cloudy,High,2,Buffet,scooter,1.000000,No,Metropolitian
7690,0x4d3f,BANGRES08DEL01,20.000000,4.800000,12.906229,77.596791,13.016229,77.706791,12-03-2022,20:55,21:10,Stormy,Jam,1,Buffet,motorcycle,1.000000,No,Metropolitian
